145,30,806,668,288,296,0,3,1
146,30,798,669,291,296,0,3,1
147,30,791,669,293,296,0,3,1
148,30,783,670,296,295,0,3,1
149,30,776,671,298,295,0,3,1
150,30,770,670,295,295,0,3,1
151,30,765,670,291,295,0,3,1
152,30,760,670,287,295,0,3,1
153,30,755,670,283,294,0,3,1
154,30,750,670,279,294,0,3,1
155,30,745,670,275,294,0,3,1
156,30,735,669,278,299,0,3,1
157,30,725,668,281,305,0,3,1
158,30,715,667,284,311,0,3,1
159,30,708,666,283,311,0,3,1
160,30,702,666,282,310,0,3,1
161,30,695,666,281,309,0,3,1
162,30,689,666,280,308,0,3,1
163,30,683,666,278,307,0,3,1
164,30,676,666,278,306,0,3,1
165,30,670,666,276,305,0,3,1
166,30,664,666,275,304,0,3,1
167,30,657,666,274,303,0,3,1
168,30,651,666,273,302,0,3,1
169,30,645,666,272,301,0,3,1
170,30,639,666,273,297,0,3,1
171,30,633,666,275,294,0,3,1
172,30,628,666,276,291,0,3,1
173,30,622,666,274,290,0,3,1
174,30,617,666,271,289,0,3,1
175,30,612,666,268,288,0,3,1
176,30,606,666,266,287,0,3,1
177,30,601,666,263,286,0,3,1
178,30,596,666,261,286,0,3,1
179,30,590,665,261,286,0,3,1
180,30,585,664,260,286,0,3,1
181,30,579,664,260,285,0,3,1
182,30,574,663,259,285,0,3,1
183,30,569,663,258,284,0,3,1
184,30,563,662,258,284,0,3,1
185,30,558,662,257,283,0,3,1
186,30,553,661,256,283,0,3,1
187,30,547,660,256,283,0,3,1
188,30,542,660,255,282,0,3,1
189,30,537,659,254,282,0,3,1
190,30,531,659,254,281,0,3,1
191,30,526,658,253,281,0,3,1
192,30,521,658,253,281,0,3,1
193,30,515,657,253,281,0,3,1
194,30,510,657,253,280,0,3,1
195,30,505,657,253,280,0,3,1
196,30,500,657,252,279,0,3,1
197,30,495,657,252,279,0,3,1
198,30,490,657,252,278,0,3,1
199,30,485,657,252,278,0,3,1
200,30,479,657,252,277,0,3,1
201,30,474,657,252,277,0,3,1
202,30,469,657,252,276,0,3,1
203,30,464,657,252,276,0,3,1
204,30,459,657,251,275,0,3,1
205,30,454,657,251,275,0,3,1
206,30,449,657,251,274,0,3,1
207,30,444,657,251,274,0,3,1
208,30,441,656,251,274,0,3,1
209,30,438,656,251,273,0,3,1
210,30,435,655,251,273,0,3,1
211,30,432,655,251,272,0,3,1
212,30,430,655,250,271,0,3,1
213,30,427,654,250,271,0,3,1
214,30,424,654,250,270,0,3,1
215,30,421,653,250,270,0,3,1
216,30,418,653,250,269,0,3,1
217,30,416,653,250,269,0,3,1
218,30,414,652,253,268,0,3,1
219,30,413,652,255,267,0,3,1
220,30,411,652,258,265,0,3,1
221,30,410,652,260,264,0,3,1
222,30,408,652,259,264,0,3,1
223,30,407,652,257,264,0,3,1
224,30,406,652,256,264,0,3,1
225,30,405,652,254,264,0,3,1
226,30,403,652,253,264,0,3,1
227,30,402,652,252,264,0,3,1
228,30,401,652,250,264,0,3,1
229,30,400,653,249,263,0,3,1
230,30,398,651,252,262,0,3,1
231,30,397,649,254,262,0,3,1
232,30,396,647,256,261,0,3,1
233,30,395,645,258,261,0,3,1
234,30,393,643,261,261,0,3,1
235,30,392,641,263,260,0,3,1
236,30,391,639,265,260,0,3,1
237,30,390,637,267,260,0,3,1
238,30,394,636,268,260,0,3,1
239,30,399,636,268,259,0,3,1
240,30,404,636,268,259,0,3,1
241,30,406,635,269,257,0,3,1
242,30,408,635,271,255,0,3,1
243,30,410,634,272,254,0,3,1
244,30,413,634,273,252,0,3,1
245,30,417,636,274,252,0,3,1
246,30,422,638,274,252,0,3,1
247,30,425,636,275,253,0,3,1
248,30,429,634,275,255,0,3,1
249,30,433,633,275,256,0,3,1
250,30,439,633,277,256,0,3,1
251,30,445,633,279,256,0,3,1
252,30,452,633,280,257,0,3,1
253,30,458,634,282,256,0,3,1
254,30,464,634,284,256,0,3,1
255,30,471,634,285,257,0,3,1
256,30,477,634,287,257,0,3,1
257,30,484,635,289,257,0,3,1
258,30,492,635,292,256,0,3,1
259,30,501,635,295,255,0,3,1
260,30,509,635,298,255,0,3,1
261,30,518,635,301,254,0,3,1
262,30,526,635,304,254,0,3,1
263,30,535,635,307,253,0,3,1
264,30,543,635,310,253,0,3,1
265,30,552,635,313,252,0,3,1
266,30,560,635,316,252,0,3,1
267,30,569,635,319,251,0,3,1
268,30,578,636,322,250,0,3,1
269,30,590,633,323,250,0,3,1
270,30,602,631,324,249,0,3,1
271,30,614,629,325,249,0,3,1
272,30,625,628,329,248,0,3,1
273,30,637,627,332,247,0,3,1
274,30,649,627,336,245,0,3,1
275,30,661,626,339,244,0,3,1
276,30,673,626,343,243,0,3,1
277,30,688,632,368,238,0,3,1
278,30,702,632,339,237,0,3,1
279,30,717,632,346,238,0,3,1
280,30,729,630,352,240,0,3,1
281,30,742,629,357,241,0,3,1
282,30,754,627,363,243,0,3,1
283,30,767,626,368,245,0,3,1
284,30,782,624,370,247,0,3,1
285,30,798,623,372,249,0,3,1
286,30,814,622,374,251,0,3,1
287,30,830,620,376,253,0,3,1
288,30,846,619,378,255,0,3,1
289,30,862,618,380,257,0,3,1
290,30,878,619,386,253,0,3,1
291,30,894,621,392,249,0,3,1
292,30,912,623,392,247,0,3,1
293,30,930,624,395,248,0,3,1
294,30,948,625,399,249,0,3,1
295,30,966,626,403,250,0,3,1
296,30,985,628,406,250,0,3,1
297,30,1003,627,409,251,0,3,1
298,30,1021,627,413,251,0,3,1
299,30,1039,627,417,252,0,3,1
300,30,1058,626,424,253,0,3,1
301,30,1078,626,430,253,0,3,1
302,30,1099,627,428,254,0,3,1
303,30,1119,629,432,257,0,3,1
304,30,1140,631,436,261,0,3,1
305,30,1161,633,440,265,0,3,1
306,30,1183,632,446,266,0,3,1
307,30,1206,632,451,267,0,3,1
308,30,1229,632,456,267,0,3,1
309,30,1251,631,462,269,0,3,1
310,30,1274,631,467,269,0,3,1
311,30,1297,631,472,270,0,3,1
312,30,1321,631,465,272,0,3,1
313,30,1354,631,469,273,0,3,1
314,30,1373,631,481,275,0,3,1
315,30,1396,635,487,268,0,3,1
316,30,1419,640,494,261,0,3,1
317,30,1446,637,494,265,0,3,0.9596
318,30,1474,634,493,269,0,3,0.90486
319,30,1501,631,493,274,0,3,0.8502
320,30,1529,628,492,278,0,3,0.79513
321,30,1557,626,492,282,0,3,0.73834
322,30,1585,628,492,279,0,3,0.68154
323,30,1613,631,493,275,0,3,0.62348
324,30,1642,634,493,271,0,3,0.56478
325,30,1670,636,493,268,0,3,0.5081
326,30,1698,639,494,264,0,3,0.45051
327,30,1727,642,494,261,0,3,0.39192
328,30,1757,642,494,261,0,3,0.33131
329,30,1788,642,494,261,0,3,0.26869
330,30,1819,642,494,261,0,3,0.20606
331,30,1850,642,494,261,0,3,0.14343
